,Items,Support,Confidence,Ground Truth
0,"{'IPTIME', '1.3.4d'}",0.004515546381112115,1.0,IPTime | printer | 
1581,"{'IPV6', 'mikrotik', 'ROUTER'}",0.0035694319012600523,0.9764705882352941,MikroTik | router | 
1582,"{'IT3', 'camera', 'axis'}",0.0010751300907409797,1.0,Q3505 Fixed Dome Network Camera | camera | 
1583,"{'IT3', 'camera', 'axis'}",0.0010751300907409797,1.0,Q3505 Fixed Dome Network Camera | camera | 
1584,"{'mikrotik', 'ROUTER', 'L2'}",0.0010321248871113405,1.0,MikroTik | router | 
1585,"{'mikrotik', 'ROUTER', 'L2'}",0.0010321248871113405,0.6153846153846154,MikroTik | router | 
1586,"{'MIKROTIK', 'mikrotik', 'L3'}",0.0037414527157786093,1.0,MikroTik | router | 
1587,"{'MIKROTIK', 'mikrotik', 'L3'}",0.0037414527157786093,0.9456521739130436,MikroTik | router | 
1588,"{'ROUTER', 'L3', 'mikrotik'}",0.003870468326667527,1.0,MikroTik | router | 
1589,"{'ROUTER', 'L3', 'mikrotik'}",0.003870468326667527,0.9782608695652175,MikroTik | router | 
1590,"{'MIKROTIK', 'L4', 'mikrotik'}",0.003397411086741496,1.0,MikroTik | router | 
1591,"{'MIKROTIK', 'L4', 'mikrotik'}",0.003397411086741496,0.5,MikroTik | router | 
1592,"{'L4', 'ROUTER', 'mikrotik'}",0.006794822173482992,1.0,MikroTik | router | 
1593,"{'L4', 'ROUTER', 'mikrotik'}",0.006794822173482992,1.0,MikroTik | router | 
1594,"{'ROUTERBOARD', 'L4', 'mikrotik'}",0.0033544058831118566,1.0,MikroTik | router | 
1595,"{'L5', 'MIKROTIK', 'mikrotik'}",0.003440416290371135,1.0,MikroTik | router | 
1596,"{'L5', 'MIKROTIK', 'mikrotik'}",0.003440416290371135,0.5031446540880503,MikroTik | router | 
1597,"{'L5', 'mikrotik', 'ROUTER'}",0.006235754526297682,1.0,MikroTik | router | 
1598,"{'L5', 'mikrotik', 'ROUTER'}",0.006235754526297682,0.9119496855345912,MikroTik | router | 
1599,"{'L5', 'ROUTERBOARD', 'mikrotik'}",0.002967359050445104,1.0,MikroTik | router | 
1600,"{'MIKROTIK', 'mikrotik', 'L6'}",0.005934718100890208,1.0,MikroTik | router | 
1601,"{'MIKROTIK', 'mikrotik', 'L6'}",0.005934718100890208,0.9857142857142857,MikroTik | router | 
1602,"{'mikrotik', 'ROUTER', 'L6'}",0.0031393798649636605,1.0,MikroTik | router | 
1603,"{'mikrotik', 'ROUTER', 'L6'}",0.0031393798649636605,0.5214285714285714,MikroTik | router | 
1604,"{'SWITCH', 'mikrotik', 'L6'}",0.0028813486431858255,1.0,MikroTik | router | 
1605,"{'LITE5', 'MIKROTIK', 'mikrotik'}",0.0030533694577043824,1.0,MikroTik | router | 
1606,"{'LITE5', 'MIKROTIK', 'mikrotik'}",0.0030533694577043824,0.5035460992907802,MikroTik | router | 
1607,"{'LITE5', 'mikrotik', 'ROUTER'}",0.006063733711779125,1.0,MikroTik | router | 
1608,"{'LITE5', 'mikrotik', 'ROUTER'}",0.006063733711779125,1.0,MikroTik | router | 
1609,"{'LITE5', 'ROUTERBOARD', 'mikrotik'}",0.003010364254074743,1.0,MikroTik | router | 
1610,"{'MATRIX', 'axis', 'MODEM'}",0.015653894121188665,1.0,P7224 Video Encoder Blade |  | 
1611,"{'MATRIX', 'axis', 'MODEM'}",0.015653894121188665,1.0,P7224 Video Encoder Blade |  | 
1612,"{'camera', 'MATRIX', 'MODEM'}",0.015653894121188665,1.0,Q3505 Fixed Dome Network Camera | camera | 
1613,"{'camera', 'MATRIX', 'MODEM'}",0.015653894121188665,1.0,Q3505 Fixed Dome Network Camera | camera | 
1614,"{'m5013', 'MATRIX', 'MODEM'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
1615,"{'MATRIX', 'm5014-v', 'MODEM'}",0.0012041457016298972,1.0,M5014-V PTZ Dome Network Camera | camera | 
1616,"{'MATRIX', 'mk', 'MODEM'}",0.0024082914032597944,1.0,MikroTik | router | 
1617,"{'MATRIX', 'oct', 'MODEM'}",0.0012041457016298972,1.0,214 PTZ Network Camera | camera | 
1618,"{'MATRIX', 'p5512-e', 'MODEM'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
1619,"{'MATRIX', 'p5522-e', 'MODEM'}",0.0012041457016298972,1.0,P5522-E PTZ Dome Network Camera | camera | 
1620,"{'MATRIX', 'p5534', 'MODEM'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
1621,"{'p5635-e', 'MATRIX', 'MODEM'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1622,"{'ptz', 'MATRIX', 'MODEM'}",0.015653894121188665,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1623,"{'ptz', 'MATRIX', 'MODEM'}",0.015653894121188665,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1624,"{'q6044', 'MATRIX', 'MODEM'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
1625,"{'q6044-e', 'MATRIX', 'MODEM'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
1626,"{'q6045-e', 'MATRIX', 'MODEM'}",0.0012041457016298972,1.0,Q6045-E Mk II PTZ Dome Network Camera | camera | 
1627,"{'q6115-e', 'MATRIX', 'MODEM'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
1628,"{'NVR16', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1629,"{'NVR16', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1630,"{'camera', 'NVR16', 'MATRIX'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1631,"{'camera', 'NVR16', 'MATRIX'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1632,"{'ptz', 'NVR16', 'MATRIX'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1633,"{'ptz', 'NVR16', 'MATRIX'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1634,"{'axis', 'MATRIX', 'NVR32'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1635,"{'axis', 'MATRIX', 'NVR32'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1636,"{'camera', 'MATRIX', 'NVR32'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1637,"{'camera', 'MATRIX', 'NVR32'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1638,"{'ptz', 'MATRIX', 'NVR32'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1639,"{'ptz', 'MATRIX', 'NVR32'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1640,"{'axis', 'MATRIX', 'NVR64'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1641,"{'axis', 'MATRIX', 'NVR64'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1642,"{'camera', 'MATRIX', 'NVR64'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1643,"{'camera', 'MATRIX', 'NVR64'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1644,"{'ptz', 'MATRIX', 'NVR64'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1645,"{'ptz', 'MATRIX', 'NVR64'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1646,"{'MATRIX', 'NVR8', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1647,"{'MATRIX', 'NVR8', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1648,"{'camera', 'MATRIX', 'NVR8'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1649,"{'camera', 'MATRIX', 'NVR8'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1650,"{'ptz', 'MATRIX', 'NVR8'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1651,"{'ptz', 'MATRIX', 'NVR8'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1652,"{'MATRIX', 'R3ALIENWARE', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1653,"{'MATRIX', 'R3ALIENWARE', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1654,"{'camera', 'MATRIX', 'R3ALIENWARE'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1655,"{'camera', 'MATRIX', 'R3ALIENWARE'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1656,"{'ptz', 'MATRIX', 'R3ALIENWARE'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1657,"{'ptz', 'MATRIX', 'R3ALIENWARE'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1658,"{'R3DELL', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1659,"{'R3DELL', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1660,"{'camera', 'R3DELL', 'MATRIX'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1661,"{'camera', 'R3DELL', 'MATRIX'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1662,"{'ptz', 'R3DELL', 'MATRIX'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1663,"{'ptz', 'R3DELL', 'MATRIX'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1664,"{'MATRIX', 'ROUTER', 'axis'}",0.015653894121188665,0.9945355191256832,P7224 Video Encoder Blade |  | 
1665,"{'MATRIX', 'ROUTER', 'axis'}",0.015653894121188665,0.9972602739726028,P7224 Video Encoder Blade |  | 
1666,"{'camera', 'MATRIX', 'ROUTER'}",0.015653894121188665,0.9945355191256832,Q3505 Fixed Dome Network Camera | camera | 
1667,"{'camera', 'MATRIX', 'ROUTER'}",0.015653894121188665,0.9972602739726028,Q3505 Fixed Dome Network Camera | camera | 
1668,"{'m5013', 'MATRIX', 'ROUTER'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
1669,"{'MATRIX', 'ROUTER', 'm5014-v'}",0.0012041457016298972,1.0,M5014-V PTZ Dome Network Camera | camera | 
1670,"{'MATRIX', 'ROUTER', 'mk'}",0.0024082914032597944,1.0,MikroTik | router | 
1671,"{'MATRIX', 'ROUTER', 'oct'}",0.0012041457016298972,1.0,214 PTZ Network Camera | camera | 
1672,"{'MATRIX', 'ROUTER', 'p5512-e'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
1673,"{'MATRIX', 'ROUTER', 'p5522-e'}",0.0012041457016298972,1.0,P5522-E PTZ Dome Network Camera | camera | 
1674,"{'MATRIX', 'ROUTER', 'p5534'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
1675,"{'p5635-e', 'MATRIX', 'ROUTER'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1676,"{'ptz', 'MATRIX', 'ROUTER'}",0.015653894121188665,0.9945355191256832,P5635-E Mk II PTZ Dome Network Camera | camera | 
1677,"{'ptz', 'MATRIX', 'ROUTER'}",0.015653894121188665,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1678,"{'q6044', 'MATRIX', 'ROUTER'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
1679,"{'q6044-e', 'MATRIX', 'ROUTER'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
1680,"{'q6045-e', 'MATRIX', 'ROUTER'}",0.0012041457016298972,1.0,Q6045-E Mk II PTZ Dome Network Camera | camera | 
1681,"{'MATRIX', 'ROUTER', 'q6115-e'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
1682,"{'ROUTER3G', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1683,"{'ROUTER3G', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1684,"{'camera', 'ROUTER3G', 'MATRIX'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1685,"{'camera', 'ROUTER3G', 'MATRIX'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1686,"{'ptz', 'ROUTER3G', 'MATRIX'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1687,"{'ptz', 'ROUTER3G', 'MATRIX'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1688,"{'axis', 'MATRIX', 'ROUTERLTE-3G'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1689,"{'axis', 'MATRIX', 'ROUTERLTE-3G'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1690,"{'camera', 'MATRIX', 'ROUTERLTE-3G'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1691,"{'camera', 'MATRIX', 'ROUTERLTE-3G'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1692,"{'ptz', 'MATRIX', 'ROUTERLTE-3G'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1693,"{'ptz', 'MATRIX', 'ROUTERLTE-3G'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1694,"{'MATRIX', 'axis', 'SWITCH'}",0.015653894121188665,0.9891304347826088,P7224 Video Encoder Blade |  | 
1695,"{'MATRIX', 'axis', 'SWITCH'}",0.015653894121188665,1.0,P7224 Video Encoder Blade |  | 
1696,"{'camera', 'MATRIX', 'SWITCH'}",0.015653894121188665,0.9891304347826088,Q3505 Fixed Dome Network Camera | camera | 
1697,"{'camera', 'MATRIX', 'SWITCH'}",0.015653894121188665,1.0,Q3505 Fixed Dome Network Camera | camera | 
1698,"{'m5013', 'MATRIX', 'SWITCH'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
1699,"{'MATRIX', 'm5014-v', 'SWITCH'}",0.0012041457016298972,1.0,M5014-V PTZ Dome Network Camera | camera | 
1700,"{'MATRIX', 'mk', 'SWITCH'}",0.0024082914032597944,1.0,MikroTik | router | 
1701,"{'MATRIX', 'oct', 'SWITCH'}",0.0012041457016298972,1.0,214 PTZ Network Camera | camera | 
1702,"{'MATRIX', 'p5512-e', 'SWITCH'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
1703,"{'MATRIX', 'p5522-e', 'SWITCH'}",0.0012041457016298972,1.0,P5522-E PTZ Dome Network Camera | camera | 
1704,"{'MATRIX', 'p5534', 'SWITCH'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
1705,"{'p5635-e', 'MATRIX', 'SWITCH'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1706,"{'ptz', 'MATRIX', 'SWITCH'}",0.015653894121188665,0.9891304347826088,P5635-E Mk II PTZ Dome Network Camera | camera | 
1707,"{'ptz', 'MATRIX', 'SWITCH'}",0.015653894121188665,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1708,"{'q6044', 'MATRIX', 'SWITCH'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
1709,"{'q6044-e', 'MATRIX', 'SWITCH'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
1710,"{'q6045-e', 'MATRIX', 'SWITCH'}",0.0012041457016298972,1.0,Q6045-E Mk II PTZ Dome Network Camera | camera | 
1711,"{'q6115-e', 'MATRIX', 'SWITCH'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
1712,"{'SWITCHES', 'MATRIX', 'axis'}",0.015653894121188665,1.0,P7224 Video Encoder Blade |  | 
1713,"{'SWITCHES', 'MATRIX', 'axis'}",0.015653894121188665,1.0,P7224 Video Encoder Blade |  | 
1714,"{'camera', 'SWITCHES', 'MATRIX'}",0.015653894121188665,1.0,Q3505 Fixed Dome Network Camera | camera | 
1715,"{'camera', 'SWITCHES', 'MATRIX'}",0.015653894121188665,1.0,Q3505 Fixed Dome Network Camera | camera | 
1716,"{'SWITCHES', 'm5013', 'MATRIX'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
1717,"{'SWITCHES', 'MATRIX', 'm5014-v'}",0.0012041457016298972,1.0,M5014-V PTZ Dome Network Camera | camera | 
1718,"{'SWITCHES', 'MATRIX', 'mk'}",0.0024082914032597944,1.0,MikroTik | router | 
1719,"{'SWITCHES', 'MATRIX', 'oct'}",0.0012041457016298972,1.0,214 PTZ Network Camera | camera | 
1720,"{'SWITCHES', 'MATRIX', 'p5512-e'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
1721,"{'SWITCHES', 'MATRIX', 'p5522-e'}",0.0012041457016298972,1.0,P5522-E PTZ Dome Network Camera | camera | 
1722,"{'SWITCHES', 'MATRIX', 'p5534'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
1723,"{'SWITCHES', 'MATRIX', 'p5635-e'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1724,"{'ptz', 'SWITCHES', 'MATRIX'}",0.015653894121188665,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1725,"{'ptz', 'SWITCHES', 'MATRIX'}",0.015653894121188665,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1726,"{'SWITCHES', 'MATRIX', 'q6044'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
1727,"{'SWITCHES', 'q6044-e', 'MATRIX'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
1728,"{'q6045-e', 'SWITCHES', 'MATRIX'}",0.0012041457016298972,1.0,Q6045-E Mk II PTZ Dome Network Camera | camera | 
1729,"{'SWITCHES', 'MATRIX', 'q6115-e'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
1730,"{'T3500COMPUTERSFLASH', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1731,"{'T3500COMPUTERSFLASH', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1732,"{'T3500COMPUTERSFLASH', 'camera', 'MATRIX'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1733,"{'T3500COMPUTERSFLASH', 'camera', 'MATRIX'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1734,"{'T3500COMPUTERSFLASH', 'ptz', 'MATRIX'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1735,"{'T3500COMPUTERSFLASH', 'ptz', 'MATRIX'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1736,"{'T520', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1737,"{'T520', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1738,"{'T520', 'camera', 'MATRIX'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1739,"{'T520', 'camera', 'MATRIX'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1740,"{'T520', 'ptz', 'MATRIX'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1741,"{'T520', 'ptz', 'MATRIX'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1742,"{'MATRIX', 'T795', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1743,"{'MATRIX', 'T795', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1744,"{'camera', 'MATRIX', 'T795'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1745,"{'camera', 'MATRIX', 'T795'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1746,"{'ptz', 'MATRIX', 'T795'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1747,"{'ptz', 'MATRIX', 'T795'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1748,"{'T830HP', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P7224 Video Encoder Blade |  | 
1749,"{'T830HP', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P7224 Video Encoder Blade |  | 
1750,"{'camera', 'T830HP', 'MATRIX'}",0.002795338235926547,1.0,Q3505 Fixed Dome Network Camera | camera | 
1751,"{'camera', 'T830HP', 'MATRIX'}",0.002795338235926547,0.7142857142857142,Q3505 Fixed Dome Network Camera | camera | 
1752,"{'ptz', 'T830HP', 'MATRIX'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1753,"{'ptz', 'T830HP', 'MATRIX'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
1754,"{'camera', 'MATRIX', 'axis'}",0.07826947060594332,1.0,Q3505 Fixed Dome Network Camera | camera | 
1755,"{'camera', 'MATRIX', 'axis'}",0.07826947060594332,1.0,Q3505 Fixed Dome Network Camera | camera | 
1756,"{'camera', 'MATRIX', 'axis'}",0.07826947060594332,0.5131096701437835,Q3505 Fixed Dome Network Camera | camera | 
1757,"{'m5013', 'MATRIX', 'axis'}",0.006020728508149486,1.0,M5013 PTZ Dome Network Camera | camera | 
1758,"{'m5013', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,M5013 PTZ Dome Network Camera | camera | 
1759,"{'MATRIX', 'axis', 'm5014-v'}",0.006020728508149486,1.0,P7224 Video Encoder Blade |  | 
1760,"{'MATRIX', 'axis', 'm5014-v'}",0.006020728508149486,0.5761316872427984,P7224 Video Encoder Blade |  | 
1761,"{'MATRIX', 'axis', 'mk'}",0.012041457016298973,1.0,P7224 Video Encoder Blade |  | 
1762,"{'MATRIX', 'axis', 'mk'}",0.012041457016298973,0.5982905982905984,P7224 Video Encoder Blade |  | 
1763,"{'MATRIX', 'axis', 'oct'}",0.006020728508149486,1.0,P7224 Video Encoder Blade |  | 
1764,"{'MATRIX', 'axis', 'oct'}",0.006020728508149486,0.5957446808510639,P7224 Video Encoder Blade |  | 
1765,"{'MATRIX', 'p5512-e', 'axis'}",0.006020728508149486,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
1766,"{'MATRIX', 'p5512-e', 'axis'}",0.006020728508149486,0.5982905982905984,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
1767,"{'MATRIX', 'p5522-e', 'axis'}",0.006020728508149486,1.0,P5522-E PTZ Dome Network Camera | camera | 
1768,"{'MATRIX', 'p5522-e', 'axis'}",0.006020728508149486,0.5982905982905984,P5522-E PTZ Dome Network Camera | camera | 
1769,"{'MATRIX', 'p5534', 'axis'}",0.006020728508149486,1.0,P5534 PTZ Dome Network Camera | camera | 
1770,"{'MATRIX', 'p5534', 'axis'}",0.006020728508149486,0.5982905982905984,P5534 PTZ Dome Network Camera | camera | 
1771,"{'p5635-e', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1772,"{'p5635-e', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,P5635-E Mk II PTZ Dome Network Camera | camera | 
1773,"{'ptz', 'MATRIX', 'axis'}",0.07826947060594332,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1774,"{'ptz', 'MATRIX', 'axis'}",0.07826947060594332,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
1775,"{'ptz', 'MATRIX', 'axis'}",0.07826947060594332,0.5941887038850799,P5635-E Mk II PTZ Dome Network Camera | camera | 
1776,"{'q6044', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044 PTZ Dome Network Camera | camera | 
1777,"{'q6044', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,Q6044 PTZ Dome Network Camera | camera | 
1778,"{'q6044-e', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044-E PTZ Dome Network Camera | camera | 
1779,"{'q6044-e', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,Q6044-E PTZ Dome Network Camera | camera | 
1780,"{'q6045-e', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6045-E Mk II PTZ Dome Network Camera | camera | 
